Draft Year,Draft Round,Draft Overall Pick,Player Name,Drafted Team,NHL Seasons,NHL GP,NHL G,NHL A,NHL TP,League,Position,Position Check,Season,Season.1,Season End,Draft Eligible Year,Years Since Draft Eligible,GP,G,A,Points,PPG,Shot,Current Age,Ht,Wt
2017,1,18,Urho Vaakanainen,Boston Bruins,7,182,3,35,38,LIIGA,D,D,2016-2017,2016-2017,2017,2017,0,41.0,2.0,4.0,6.0,0.15,L,26.26694045174538,74.0,205.0
2017,1,18,Urho Vaakanainen,Boston Bruins,7,182,3,35,38,U20 SM-SARJA,D,D,2016-2017,2016-2017,2017,2017,0,1.0,0.0,0.0,0.0,0.0,L,26.26694045174538,74.0,205.0
2017,1,18,Urho Vaakanainen,Boston Bruins,7,182,3,35,38,MESTIS,D,D,2016-2017,2016-2017,2017,2017,0,3.0,0.0,1.0,1.0,0.33,L,26.26694045174538,74.0,205.0
2017,1,19,Josh Norris,San Jose Sharks,6,239,91,67,158,USHL,F,F,2016-2017,2016-2017,2017,2017,0,25.0,12.0,14.0,26.0,1.04,L,25.927446954141,72.8,198.0
2017,1,19,Josh Norris,San Jose Sharks,6,239,91,67,158,NTDP,F,F,2016-2017,2016-2017,2017,2017,0,61.0,27.0,34.0,61.0,1.0,L,25.927446954141,72.8,198.0
2017,1,20,Robert Thomas,St. Louis Blues,7,462,107,283,390,OHL,F,F,2016-2017,2016-2017,2017,2017,0,66.0,16.0,50.0,66.0,1.0,R,25.76865160848734,72.0,187.0
2017,1,21,Filip Chytil,New York Rangers,8,393,77,93,170,CZECHIA,F,F,2016-2017,2016-2017,2017,2017,0,38.0,4.0,4.0,8.0,0.21,L,25.590691307323752,75.2,209.0
2017,1,22,Kailer Yamamoto,Edmonton Oilers,8,311,59,77,136,WHL,F,F,2016-2017,2016-2017,2017,2017,0,65.0,42.0,57.0,99.0,1.52,R,26.5242984257358,68.1,152.0
2017,1,23,Pierre-Olivier Joseph,Arizona Coyotes,5,194,8,32,40,QMJHL,D,D,2016-2017,2016-2017,2017,2017,0,62.0,6.0,33.0,39.0,0.63,L,25.77138945927447,74.0,185.0
2017,1,24,Kristian Vesalainen,Winnipeg Jets,3,70,2,3,5,LIIGA,F,F,2016-2017,2016-2017,2017,2017,0,9.0,1.0,0.0,1.0,0.11,L,25.853524982888437,75.6,207.0
2017,1,24,Kristian Vesalainen,Winnipeg Jets,3,70,2,3,5,SHL,F,F,2016-2017,2016-2017,2017,2017,0,26.0,1.0,5.0,6.0,0.23,L,25.853524982888437,75.6,207.0
2017,1,24,Kristian Vesalainen,Winnipeg Jets,3,70,2,3,5,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,10.0,4.0,0.0,4.0,0.4,L,25.853524982888437,75.6,207.0
2017,1,25,Ryan Poehling,Montréal Canadiens,6,278,43,48,91,NCAA,F,F,2016-2017,2016-2017,2017,2017,0,35.0,7.0,6.0,13.0,0.37,L,26.261464750171115,74.0,196.0
2017,1,25,Ryan Poehling,Montréal Canadiens,6,278,43,48,91,NTDP,F,F,2016-2017,2016-2017,2017,2017,0,9.0,4.0,2.0,6.0,0.67,L,26.261464750171115,74.0,196.0
2017,1,27,Morgan Frost,Philadelphia Flyers,6,304,52,91,143,OHL,F,F,2016-2017,2016-2017,2017,2017,0,67.0,20.0,42.0,62.0,0.93,L,25.90280629705681,71.7,192.0
2017,1,28,Shane Bowers,Ottawa Senators,3,13,0,0,0,USHL,F,F,2016-2017,2016-2017,2017,2017,0,60.0,22.0,29.0,51.0,0.85,L,25.69199178644764,74.4,185.0
2017,1,29,Henri Jokiharju,Chicago Blackhawks,7,402,19,75,94,WHL,D,D,2016-2017,2016-2017,2017,2017,0,71.0,9.0,39.0,48.0,0.68,R,25.80971937029432,72.0,201.0
2017,1,30,Eeli Tolvanen,Nashville Predators,7,340,79,74,153,USHL,F,F,2016-2017,2016-2017,2017,2017,0,52.0,30.0,24.0,54.0,1.04,L,25.96303901437372,70.5,192.0
2017,1,31,Klim Kostin,St. Louis Blues,6,190,25,28,53,KHL,F,F,2016-2017,2016-2017,2017,2017,0,8.0,0.0,0.0,0.0,0.0,L,25.927446954141,75.6,231.0
2017,1,31,Klim Kostin,St. Louis Blues,6,190,25,28,53,MHL,F,F,2016-2017,2016-2017,2017,2017,0,1.0,0.0,1.0,1.0,1.0,L,25.927446954141,75.6,231.0
2017,1,31,Klim Kostin,St. Louis Blues,6,190,25,28,53,VHL,F,F,2016-2017,2016-2017,2017,2017,0,9.0,1.0,0.0,1.0,0.11,L,25.927446954141,75.6,231.0
2017,2,32,Conor Timmins,Colorado Avalanche,6,155,6,39,45,OHL,D,D,2016-2017,2016-2017,2017,2017,0,67.0,7.0,54.0,61.0,0.91,R,26.55441478439425,74.0,214.0
2017,2,33,Kole Lind,Vancouver Canucks,3,31,2,6,8,WHL,F,F,2016-2017,2016-2017,2017,2017,0,70.0,30.0,57.0,87.0,1.24,R,26.477754962354556,72.8,192.0
2017,2,34,Nicolas Hague,Vegas Golden Knights,6,361,20,62,82,OHL,D,D,2016-2017,2016-2017,2017,2017,0,65.0,18.0,28.0,46.0,0.71,L,26.340862422997947,77.6,240.0
2017,2,35,Isaac Ratcliffe,Philadelphia Flyers,1,10,1,3,4,OHL,F,F,2016-2017,2016-2017,2017,2017,0,67.0,28.0,26.0,54.0,0.81,L,26.143737166324435,77.6,201.0
2017,2,36,Jesper Boqvist,New Jersey Devils,6,309,46,46,92,SHL,F,F,2016-2017,2016-2017,2017,2017,0,16.0,0.0,6.0,6.0,0.38,L,26.439425051334705,71.7,190.0
2017,2,36,Jesper Boqvist,New Jersey Devils,6,309,46,46,92,HOCKEYALLSVENSKAN,F,F,2016-2017,2016-2017,2017,2017,0,19.0,3.0,9.0,12.0,0.63,L,26.439425051334705,71.7,190.0
2017,2,36,Jesper Boqvist,New Jersey Devils,6,309,46,46,92,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,15.0,10.0,5.0,15.0,1.0,L,26.439425051334705,71.7,190.0
2017,2,37,Marcus Davidsson,Buffalo Sabres,0,0,0,0,0,SHL,F,F,2016-2017,2016-2017,2017,2017,0,45.0,5.0,4.0,9.0,0.2,L,26.38740588637919,72.8,198.0
2017,2,37,Marcus Davidsson,Buffalo Sabres,0,0,0,0,0,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,9.0,6.0,4.0,10.0,1.11,L,26.38740588637919,72.8,198.0
2017,2,38,Gustav Lindström,Detroit Red Wings,5,174,5,30,35,HOCKEYALLSVENSKAN,D,D,2016-2017,2016-2017,2017,2017,0,48.0,2.0,7.0,9.0,0.19,R,26.466803559206024,73.6,183.0
2017,2,39,Jason Robertson,Dallas Stars,6,369,167,225,392,OHL,F,F,2016-2017,2016-2017,2017,2017,0,68.0,42.0,39.0,81.0,1.19,L,25.71389459274469,75.2,201.0
2017,2,40,Aleksi Heponiemi,Florida Panthers,3,25,2,4,6,WHL,F,F,2016-2017,2016-2017,2017,2017,0,72.0,28.0,58.0,86.0,1.19,L,26.245037645448324,70.1,154.0
2017,2,41,Jaret Anderson-Dolan,Los Angeles Kings,7,129,15,13,28,WHL,F,F,2016-2017,2016-2017,2017,2017,0,72.0,39.0,37.0,76.0,1.06,L,25.571526351813823,70.9,201.0
2017,2,43,Dylan Samberg,Winnipeg Jets,4,211,9,41,50,USHL,D,D,2016-2017,2016-2017,2017,2017,0,6.0,1.0,1.0,2.0,0.33,L,26.203969883641346,76.0,216.0
2017,2,43,Dylan Samberg,Winnipeg Jets,4,211,9,41,50,USHS-MN,D,D,2016-2017,2016-2017,2017,2017,0,25.0,10.0,18.0,28.0,1.12,L,26.203969883641346,76.0,216.0
2017,2,44,Filip Westerlund,Arizona Coyotes,0,0,0,0,0,SHL,D,D,2016-2017,2016-2017,2017,2017,0,33.0,0.0,4.0,4.0,0.12,R,25.976728268309376,71.7,185.0
2017,2,44,Filip Westerlund,Arizona Coyotes,0,0,0,0,0,J20 NATIONELL,D,D,2016-2017,2016-2017,2017,2017,0,23.0,1.0,6.0,7.0,0.3,R,25.976728268309376,71.7,185.0
2017,2,44,Filip Westerlund,Arizona Coyotes,0,0,0,0,0,J18 NATIONELL,D,D,2016-2017,2016-2017,2017,2017,0,0.0,0.0,0.0,0.0,0.0,R,25.976728268309376,71.7,185.0
2017,2,45,Alexandre Texier,Columbus Blue Jackets,6,232,40,50,90,LIGUE MAGNUS,F,F,2016-2017,2016-2017,2017,2017,0,40.0,10.0,9.0,19.0,0.48,L,25.56878850102669,72.8,194.0
2017,2,46,Robin Salo,New York Islanders,2,32,3,6,9,LIIGA,D,D,2016-2017,2016-2017,2017,2017,0,54.0,1.0,15.0,16.0,0.3,L,26.48596851471595,72.8,187.0
2017,2,47,Alex Formenton,Ottawa Senators,4,109,23,16,39,OHL,F,F,2016-2017,2016-2017,2017,2017,0,65.0,16.0,18.0,34.0,0.52,L,25.56878850102669,75.2,194.0
2017,2,49,Mario Ferraro,San Jose Sharks,6,406,17,74,91,USHL,D,D,2016-2017,2016-2017,2017,2017,0,60.0,8.0,33.0,41.0,0.68,L,26.55715263518138,71.7,209.0
2017,2,50,Maxime Comtois,Anaheim Ducks,6,211,38,49,87,QMJHL,F,F,2016-2017,2016-2017,2017,2017,0,64.0,22.0,29.0,51.0,0.8,L,26.24777549623545,74.8,223.0
2017,2,51,Zachary Lauzon,Pittsburgh Penguins,0,0,0,0,0,QMJHL,D,D,2016-2017,2016-2017,2017,2017,0,63.0,3.0,18.0,21.0,0.33,L,26.494182067077343,72.8,187.0
2017,2,52,Luke Martin,Carolina Hurricanes,0,0,0,0,0,NCAA,D,D,2016-2017,2016-2017,2017,2017,0,35.0,1.0,6.0,7.0,0.2,R,26.548939082819988,74.0,218.0
2017,2,53,Jack Studnicka,Boston Bruins,5,107,6,10,16,OHL,F,F,2016-2017,2016-2017,2017,2017,0,64.0,18.0,34.0,52.0,0.81,R,26.13552361396304,74.0,194.0
2017,2,55,Jonah Gadjovich,Vancouver Canucks,5,154,10,8,18,OHL,F,F,2016-2017,2016-2017,2017,2017,0,60.0,46.0,28.0,74.0,1.23,L,26.48870636550308,75.2,212.0
2017,2,56,Joshua Brook,Montréal Canadiens,0,0,0,0,0,WHL,D,D,2016-2017,2016-2017,2017,2017,0,69.0,8.0,32.0,40.0,0.58,R,25.80971937029432,73.2,194.0
2017,2,57,Ian Mitchell,Chicago Blackhawks,5,109,4,15,19,AJHL,D,D,2016-2017,2016-2017,2017,2017,0,53.0,8.0,29.0,37.0,0.7,R,26.220396988364133,72.0,192.0
2017,2,58,Joni Ikonen,Montréal Canadiens,0,0,0,0,0,SHL,F,F,2016-2017,2016-2017,2017,2017,0,10.0,0.0,0.0,0.0,0.0,R,25.984941820670773,70.9,172.0
2017,2,58,Joni Ikonen,Montréal Canadiens,0,0,0,0,0,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,40.0,22.0,19.0,41.0,1.03,R,25.984941820670773,70.9,172.0
2017,2,58,Joni Ikonen,Montréal Canadiens,0,0,0,0,0,J18 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,4.0,2.0,3.0,5.0,1.25,R,25.984941820670773,70.9,172.0
2017,2,59,Eemeli Räsänen,Toronto Maple Leafs,0,0,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,66.0,6.0,33.0,39.0,0.59,R,26.091718001368925,78.7,209.0
2017,2,60,Antoine Morand,Anaheim Ducks,0,0,0,0,0,QMJHL,F,F,2016-2017,2016-2017,2017,2017,0,67.0,28.0,46.0,74.0,1.1,L,26.13552361396304,70.9,190.0
2017,2,61,Grant Mismash,Nashville Predators,0,0,0,0,0,USHL,F,F,2016-2017,2016-2017,2017,2017,0,26.0,8.0,16.0,24.0,0.92,L,26.132785763175907,72.0,185.0
2017,2,61,Grant Mismash,Nashville Predators,0,0,0,0,0,NTDP,F,F,2016-2017,2016-2017,2017,2017,0,65.0,26.0,35.0,61.0,0.94,L,26.132785763175907,72.0,185.0
2017,2,62,Jake Leschyshyn,Vegas Golden Knights,3,77,2,4,6,WHL,F,F,2016-2017,2016-2017,2017,2017,0,47.0,17.0,23.0,40.0,0.85,L,26.0807665982204,70.9,190.0
2017,3,63,Fabian Zetterlund,New Jersey Devils,4,242,50,63,113,SHL,F,F,2016-2017,2016-2017,2017,2017,0,14.0,0.0,0.0,0.0,0.0,R,25.620807665982205,70.9,220.0
2017,3,63,Fabian Zetterlund,New Jersey Devils,4,242,50,63,113,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,40.0,16.0,20.0,36.0,0.9,R,25.620807665982205,70.9,220.0
2017,3,63,Fabian Zetterlund,New Jersey Devils,4,242,50,63,113,J18 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,0.0,0.0,0.0,0.0,0.0,R,25.620807665982205,70.9,220.0
2017,3,65,Jonas Røndbjerg,Vegas Golden Knights,4,75,3,7,10,SHL,F,F,2016-2017,2016-2017,2017,2017,0,5.0,0.0,0.0,0.0,0.0,L,26.023271731690624,74.0,194.0
2017,3,65,Jonas Røndbjerg,Vegas Golden Knights,4,75,3,7,10,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,42.0,9.0,22.0,31.0,0.74,L,26.023271731690624,74.0,194.0
2017,3,65,Jonas Røndbjerg,Vegas Golden Knights,4,75,3,7,10,J18 REGION,F,F,2016-2017,2016-2017,2017,2017,0,1.0,1.0,0.0,1.0,1.0,L,26.023271731690624,74.0,194.0
2017,3,66,Max Gildon,Florida Panthers,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,26.0,5.0,9.0,14.0,0.54,L,25.894592744695416,75.2,194.0
2017,3,66,Max Gildon,Florida Panthers,0,0,0,0,0,NTDP,D,D,2016-2017,2016-2017,2017,2017,0,63.0,11.0,21.0,32.0,0.51,L,25.894592744695416,75.2,194.0
2017,3,68,Scott Walford,Montréal Canadiens,0,0,0,0,0,WHL,D,D,2016-2017,2016-2017,2017,2017,0,60.0,6.0,24.0,30.0,0.5,L,26.236824093086927,74.0,201.0
2017,3,69,MacKenzie Entwistle,Arizona Coyotes,4,193,15,20,35,OHL,F,F,2016-2017,2016-2017,2017,2017,0,54.0,12.0,13.0,25.0,0.46,R,25.73579739904175,75.2,205.0
2017,3,71,Kasper Kotkansalo,Detroit Red Wings,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,47.0,1.0,11.0,12.0,0.26,L,26.392881587953458,74.8,198.0
2017,3,73,Stelio Mattheos,Carolina Hurricanes,0,0,0,0,0,WHL,F,F,2016-2017,2016-2017,2017,2017,0,69.0,26.0,35.0,61.0,0.88,R,25.817932922655714,72.8,196.0
2017,3,75,Nate Schnarr,Arizona Coyotes,0,0,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,54.0,18.0,18.0,36.0,0.67,R,26.11635865845312,75.2,181.0
2017,3,76,Alexei Lipanov,Tampa Bay Lightning,0,0,0,0,0,MHL,F,F,2016-2017,2016-2017,2017,2017,0,11.0,0.0,3.0,3.0,0.27,L,25.642710472279266,73.2,172.0
2017,3,76,Alexei Lipanov,Tampa Bay Lightning,0,0,0,0,0,VHL,F,F,2016-2017,2016-2017,2017,2017,0,21.0,3.0,5.0,8.0,0.38,L,25.642710472279266,73.2,172.0
2017,3,77,Ben Mirageas,New York Islanders,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,59.0,2.0,17.0,19.0,0.32,L,25.919233401779604,72.8,185.0
2017,3,79,Lane Zablocki,Detroit Red Wings,0,0,0,0,0,WHL,F,F,2016-2017,2016-2017,2017,2017,0,64.0,28.0,26.0,54.0,0.84,R,26.28062970568104,72.0,187.0
2017,3,81,Reilly Walsh,New Jersey Devils,1,1,0,1,1,USHL,D,D,2016-2017,2016-2017,2017,2017,0,24.0,2.0,8.0,10.0,0.42,R,25.965776865160848,72.0,185.0
2017,3,81,Reilly Walsh,New Jersey Devils,1,1,0,1,1,USHS-PREP,D,D,2016-2017,2016-2017,2017,2017,0,30.0,30.0,39.0,69.0,2.3,R,25.965776865160848,72.0,185.0
2017,3,83,Zach Gallant,Detroit Red Wings,0,0,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,60.0,21.0,26.0,47.0,0.78,L,26.091718001368925,74.0,194.0
2017,3,84,Dmitri Samorukov,Edmonton Oilers,2,3,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,67.0,4.0,16.0,20.0,0.3,L,25.81245722108145,74.4,198.0
2017,3,85,Ivan Lodnia,Minnesota Wild,0,0,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,66.0,24.0,33.0,57.0,0.86,R,25.60438056125941,70.9,203.0
2017,3,87,Cale Fleury,Montréal Canadiens,5,76,1,2,3,WHL,D,D,2016-2017,2016-2017,2017,2017,0,70.0,11.0,27.0,38.0,0.54,R,26.38466803559206,72.8,212.0
2017,3,89,Oskari Laaksonen,Buffalo Sabres,0,0,0,0,0,U20 SM-SARJA,D,D,2016-2017,2016-2017,2017,2017,0,27.0,6.0,3.0,9.0,0.33,R,25.76865160848734,72.8,183.0
2017,3,89,Oskari Laaksonen,Buffalo Sabres,0,0,0,0,0,U18 SM-SARJA,D,D,2016-2017,2016-2017,2017,2017,0,10.0,0.0,10.0,10.0,1.0,R,25.76865160848734,72.8,183.0
2017,3,90,Evan Barratt,Chicago Blackhawks,0,0,0,0,0,USHL,F,F,2016-2017,2016-2017,2017,2017,0,26.0,9.0,15.0,24.0,0.92,L,26.13552361396304,71.3,192.0
2017,3,90,Evan Barratt,Chicago Blackhawks,0,0,0,0,0,NTDP,F,F,2016-2017,2016-2017,2017,2017,0,63.0,18.0,38.0,56.0,0.89,L,26.13552361396304,71.3,192.0
2017,3,92,David Farrance,Nashville Predators,1,2,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,25.0,1.0,16.0,17.0,0.68,L,25.793292265571527,70.9,190.0
2017,3,92,David Farrance,Nashville Predators,1,2,0,0,0,NTDP,D,D,2016-2017,2016-2017,2017,2017,0,64.0,7.0,30.0,37.0,0.58,L,25.793292265571527,70.9,190.0
2017,3,93,Clayton Phillips,Pittsburgh Penguins,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,56.0,7.0,13.0,20.0,0.36,L,25.579739904175224,72.0,194.0
2017,4,94,Nick Henry,Colorado Avalanche,0,0,0,0,0,WHL,F,F,2016-2017,2016-2017,2017,2017,0,72.0,35.0,46.0,81.0,1.13,R,25.763175906913077,70.9,190.0
2017,4,95,Jack Rathbone,Vancouver Canucks,3,28,2,3,5,USHL,D,D,2016-2017,2016-2017,2017,2017,0,4.0,0.0,1.0,1.0,0.25,L,25.88637919233402,70.1,176.0
2017,4,95,Jack Rathbone,Vancouver Canucks,3,28,2,3,5,USHS-PREP,D,D,2016-2017,2016-2017,2017,2017,0,22.0,16.0,19.0,35.0,1.59,L,25.88637919233402,70.1,176.0
2017,4,97,Mason Shaw,Minnesota Wild,3,82,8,12,20,WHL,F,F,2016-2017,2016-2017,2017,2017,0,71.0,27.0,67.0,94.0,1.32,L,26.428473648186174,70.1,183.0
2017,4,98,Nikita Popugayev,New Jersey Devils,0,0,0,0,0,WHL,F,F,2016-2017,2016-2017,2017,2017,0,71.0,29.0,40.0,69.0,0.97,R,26.38193018480493,77.6,201.0
2017,4,100,Malte Setkov,Detroit Red Wings,0,0,0,0,0,J20 NATIONELL,D,D,2016-2017,2016-2017,2017,2017,0,38.0,2.0,10.0,12.0,0.32,L,26.23134839151266,79.9,223.0
2017,4,100,Malte Setkov,Detroit Red Wings,0,0,0,0,0,J18 NATIONELL,D,D,2016-2017,2016-2017,2017,2017,0,3.0,2.0,2.0,4.0,1.33,L,26.23134839151266,79.9,223.0
2017,4,100,Malte Setkov,Detroit Red Wings,0,0,0,0,0,J18 REGION,D,D,2016-2017,2016-2017,2017,2017,0,7.0,2.0,3.0,5.0,0.71,L,26.23134839151266,79.9,223.0
2017,4,101,Liam Hawel,Dallas Stars,0,0,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,66.0,9.0,19.0,28.0,0.42,R,25.973990417522245,76.0,190.0
2017,4,102,Scott Reedy,San Jose Sharks,1,35,7,2,9,USHL,F,F,2016-2017,2016-2017,2017,2017,0,21.0,10.0,4.0,14.0,0.67,R,26.012320328542096,74.0,214.0
2017,4,102,Scott Reedy,San Jose Sharks,1,35,7,2,9,NTDP,F,F,2016-2017,2016-2017,2017,2017,0,60.0,22.0,20.0,42.0,0.7,R,26.012320328542096,74.0,214.0
2017,4,103,Mikey Anderson,Los Angeles Kings,6,340,17,61,78,USHL,D,D,2016-2017,2016-2017,2017,2017,0,54.0,5.0,29.0,34.0,0.63,L,25.87268993839836,72.0,196.0
2017,4,105,Santeri Virtanen,Winnipeg Jets,0,0,0,0,0,U20 SM-SARJA,F,F,2016-2017,2016-2017,2017,2017,0,5.0,2.0,4.0,6.0,1.2,L,25.911019849418206,74.0,203.0
2017,4,105,Santeri Virtanen,Winnipeg Jets,0,0,0,0,0,U18 SM-SARJA,F,F,2016-2017,2016-2017,2017,2017,0,0.0,0.0,0.0,0.0,0.0,L,25.911019849418206,74.0,203.0
2017,4,106,Matthew Strome,Philadelphia Flyers,0,0,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,66.0,34.0,28.0,62.0,0.94,L,26.25325119780972,76.0,205.0
2017,4,107,Maxim Sushko,Philadelphia Flyers,1,2,0,0,0,OHL,F,F,2016-2017,2016-2017,2017,2017,0,54.0,17.0,15.0,32.0,0.59,L,26.15742642026009,72.4,203.0
2017,4,108,Noel Hoefenmayer,Arizona Coyotes,0,0,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,62.0,14.0,26.0,40.0,0.65,L,26.25325119780972,72.8,205.0
2017,4,109,Adam Ruzicka,Calgary Flames,4,117,14,26,40,OHL,F,F,2016-2017,2016-2017,2017,2017,0,61.0,25.0,21.0,46.0,0.75,L,25.911019849418206,76.0,229.0
2017,4,113,Alexei Toropchenko,St. Louis Blues,4,255,30,29,59,MHL,F,F,2016-2017,2016-2017,2017,2017,0,45.0,19.0,12.0,31.0,0.69,L,25.78781656399726,77.6,223.0
2017,4,113,Alexei Toropchenko,St. Louis Blues,4,255,30,29,59,VHL,F,F,2016-2017,2016-2017,2017,2017,0,1.0,0.0,0.0,0.0,0.0,L,25.78781656399726,77.6,223.0
2017,4,115,Ostap Safin,Edmonton Oilers,0,0,0,0,0,CZECHIA,F,F,2016-2017,2016-2017,2017,2017,0,8.0,1.0,1.0,2.0,0.25,L,26.154688569472963,77.2,203.0
2017,4,115,Ostap Safin,Edmonton Oilers,0,0,0,0,0,CZECHIA2,F,F,2016-2017,2016-2017,2017,2017,0,3.0,0.0,0.0,0.0,0.0,L,26.154688569472963,77.2,203.0
2017,4,116,Bryce Misley,Minnesota Wild,0,0,0,0,0,OJHL,F,F,2016-2017,2016-2017,2017,2017,0,46.0,26.0,36.0,62.0,1.35,L,25.590691307323752,73.6,201.0
2017,4,117,Emil Bemström,Columbus Blue Jackets,6,241,34,41,75,SHL,F,F,2016-2017,2016-2017,2017,2017,0,5.0,0.0,0.0,0.0,0.0,R,25.853524982888437,70.5,194.0
2017,4,117,Emil Bemström,Columbus Blue Jackets,6,241,34,41,75,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,28.0,21.0,12.0,33.0,1.18,R,25.853524982888437,70.5,194.0
2017,4,117,Emil Bemström,Columbus Blue Jackets,6,241,34,41,75,J18 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,0.0,0.0,0.0,0.0,0.0,R,25.853524982888437,70.5,194.0
2017,4,118,Markus Phillips,Los Angeles Kings,0,0,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,66.0,13.0,30.0,43.0,0.65,L,26.050650239561943,72.8,201.0
2017,4,120,Tobias Geisser,Washington Capitals,0,0,0,0,0,NL,D,D,2016-2017,2016-2017,2017,2017,0,14.0,0.0,1.0,1.0,0.07,L,26.1492128678987,76.0,201.0
2017,4,120,Tobias Geisser,Washington Capitals,0,0,0,0,0,SL,D,D,2016-2017,2016-2017,2017,2017,0,34.0,3.0,7.0,10.0,0.29,L,26.1492128678987,76.0,201.0
2017,4,122,Kyle Olson,Anaheim Ducks,0,0,0,0,0,WHL,F,F,2016-2017,2016-2017,2017,2017,0,72.0,20.0,37.0,57.0,0.79,R,26.04791238877481,72.0,172.0
2017,5,126,Michael Karow,Arizona Coyotes,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,58.0,4.0,17.0,21.0,0.36,L,26.305270362765228,74.0,201.0
2017,5,127,Lucas Elvenes,Vegas Golden Knights,0,0,0,0,0,SHL,F,F,2016-2017,2016-2017,2017,2017,0,12.0,0.0,0.0,0.0,0.0,L,25.639972621492127,72.8,172.0
2017,5,127,Lucas Elvenes,Vegas Golden Knights,0,0,0,0,0,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,41.0,15.0,30.0,45.0,1.1,L,25.639972621492127,72.8,172.0
2017,5,127,Lucas Elvenes,Vegas Golden Knights,0,0,0,0,0,J18 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,1.0,0.0,0.0,0.0,0.0,L,25.639972621492127,72.8,172.0
2017,5,130,David Noël,St. Louis Blues,0,0,0,0,0,QMJHL,D,D,2016-2017,2016-2017,2017,2017,0,65.0,11.0,21.0,32.0,0.49,L,25.9958932238193,72.8,194.0
2017,5,131,Cole Fraser,Detroit Red Wings,0,0,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,61.0,6.0,13.0,19.0,0.31,R,25.626283367556468,74.8,205.0
2017,5,132,Jacob Peterson,Dallas Stars,3,83,14,11,25,J20 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,44.0,15.0,12.0,27.0,0.61,L,25.72210814510609,73.2,181.0
2017,5,132,Jacob Peterson,Dallas Stars,3,83,14,11,25,J18 NATIONELL,F,F,2016-2017,2016-2017,2017,2017,0,3.0,3.0,1.0,4.0,1.33,L,25.72210814510609,73.2,181.0
2017,5,132,Jacob Peterson,Dallas Stars,3,83,14,11,25,J18 REGION,F,F,2016-2017,2016-2017,2017,2017,0,7.0,10.0,6.0,16.0,2.29,L,25.72210814510609,73.2,181.0
2017,5,133,Tyler Inamoto,Florida Panthers,0,0,0,0,0,USHL,D,D,2016-2017,2016-2017,2017,2017,0,17.0,2.0,5.0,7.0,0.41,L,25.924709103353862,74.0,194.0
2017,5,133,Tyler Inamoto,Florida Panthers,0,0,0,0,0,NTDP,D,D,2016-2017,2016-2017,2017,2017,0,51.0,2.0,11.0,13.0,0.25,L,25.924709103353862,74.0,194.0
2017,5,136,Leon Gawanke,Winnipeg Jets,0,0,0,0,0,QMJHL,D,D,2016-2017,2016-2017,2017,2017,0,54.0,8.0,24.0,32.0,0.59,R,25.856262833675565,73.2,198.0
2017,5,137,Noah Cates,Philadelphia Flyers,4,230,39,58,97,USHL,F,F,2016-2017,2016-2017,2017,2017,0,11.0,2.0,5.0,7.0,0.64,L,26.17111567419576,72.8,165.0
2017,5,137,Noah Cates,Philadelphia Flyers,4,230,39,58,97,USHS-MN,F,F,2016-2017,2016-2017,2017,2017,0,25.0,20.0,45.0,65.0,2.6,L,26.17111567419576,72.8,165.0
2017,5,141,Fyodor Gordeyev,Toronto Maple Leafs,0,0,0,0,0,OHL,D,D,2016-2017,2016-2017,2017,2017,0,64.0,4.0,10.0,14.0,0.22,L,26.195756331279945,79.1,225.0
